,Timestamp,City,Population,Country,Latitude,Longitude,Temperature,Temp_min,Temp_max,Pressure,Humidity,Visibility,Wind_speed,Wind_degree,Rain_1h,Rain_3h,Snow_1h,Snow_3h,Weather_ID,Weather_group,Description,Cloudiness,Sunrise,Sunset,Air_quality_index,CO,NO,NO2,O3,SO2,NH3,PM2_5,PM10
0,2023-12-11 20:00:02,Leeds,455123,GB,53.7965,-1.54785,5.98,4.36,7.56,1004,97,10000,1.54,140.0,0.0,0.0,0.0,0.0,803,Clouds,broken clouds,75,2023-12-11 08:13:31,2023-12-11 15:45:14,2,380.52,66.16,51.41,0.0,20.74,5.26,13.86,15.68
1,2023-12-11 20:30:04,Leeds,455123,GB,53.7965,-1.54785,6.3,4.41,7.31,1004,94,6000,1.54,140.0,0.0,0.0,0.0,0.0,803,Clouds,broken clouds,75,2023-12-11 08:13:31,2023-12-11 15:45:15,2,407.22,78.68,50.04,0.0,21.22,5.19,16.31,18.36
2,2023-12-11 21:00:03,Leeds,455123,GB,53.7965,-1.54785,6.49,4.91,7.16,1004,98,10000,1.54,120.0,0.0,0.0,0.0,0.0,300,Drizzle,light intensity drizzle,75,2023-12-11 08:13:31,2023-12-11 15:45:14,2,407.22,78.68,50.04,0.0,21.22,5.19,16.31,18.36
3,2023-12-11 21:30:03,Leeds,455123,GB,53.7965,-1.54785,6.0,4.61,7.16,1004,97,10000,1.54,90.0,0.0,0.0,0.0,0.0,300,Drizzle,light intensity drizzle,75,2023-12-11 08:13:31,2023-12-11 15:45:14,2,433.92,89.41,48.67,0.0,15.74,3.48,18.66,20.83
4,2023-12-11 22:00:03,Leeds,455123,GB,53.7965,-1.54785,6.24,4.23,7.16,1004,98,3000,1.54,110.0,0.0,0.0,0.0,0.0,300,Drizzle,light intensity drizzle,100,2023-12-11 08:13:31,2023-12-11 15:45:14,2,433.92,89.41,48.67,0.0,15.74,3.48,18.66,20.83
5,2023-12-11 22:30:03,Leeds,455123,GB,53.7965,-1.54785,6.0,4.61,7.16,1004,95,500,1.54,100.0,0.0,0.0,0.0,0.0,741,Fog,fog,75,2023-12-11 08:13:31,2023-12-11 15:45:14,2,440.6,88.51,47.98,0.0,10.13,2.19,19.62,21.46
6,2023-12-11 23:00:03,Leeds,455123,GB,53.7965,-1.54785,6.0,4.61,7.02,1004,93,300,2.06,130.0,0.0,0.0,0.0,0.0,741,Fog,fog,75,2023-12-11 08:13:31,2023-12-11 15:45:14,2,440.6,88.51,47.98,0.0,10.13,2.19,19.62,21.46
7,2023-12-11 23:30:03,Leeds,455123,GB,53.7965,-1.54785,5.77,4.91,6.79,1003,96,400,1.54,90.0,0.0,0.0,0.0,0.0,741,Fog,fog,75,2023-12-11 08:13:31,2023-12-11 15:45:14,2,420.57,71.53,45.93,0.0,5.72,1.46,17.77,18.81
8,2023-12-12 00:00:03,Leeds,455123,GB,53.7965,-1.54785,5.48,4.91,7.35,1003,93,10000,2.0,104.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,87,2023-12-12 08:14:35,2023-12-12 15:45:04,2,420.57,71.53,45.93,0.0,5.72,1.46,17.77,18.81
9,2023-12-12 00:30:03,Leeds,455123,GB,53.7965,-1.54785,5.39,4.36,7.56,1003,93,10000,0.45,85.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-12 08:14:35,2023-12-12 15:45:04,2,360.49,36.66,47.3,0.0,4.17,1.01,11.98,12.58
10,2023-12-12 01:00:03,Leeds,455123,GB,53.7965,-1.54785,5.26,4.23,7.43,1002,94,10000,2.16,104.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-12 08:14:37,2023-12-12 15:45:02,2,360.49,36.66,47.3,0.0,4.17,1.01,11.98,12.58
11,2023-12-12 01:30:02,Leeds,455123,GB,53.7965,-1.54785,5.39,4.36,7.56,1001,94,10000,0.45,125.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-12 08:14:35,2023-12-12 15:45:04,2,330.45,22.58,43.53,0.01,3.16,0.61,9.19,9.84
12,2023-12-12 02:00:02,Leeds,455123,GB,53.7965,-1.54785,5.43,3.8,7.56,1001,94,10000,0.45,131.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-12 08:14:35,2023-12-12 15:45:04,2,330.45,22.58,43.53,0.01,3.16,0.61,9.19,9.84
13,2023-12-12 02:30:02,Leeds,455123,GB,53.7965,-1.54785,5.52,3.88,7.9,1001,93,10000,2.82,113.0,0.0,0.0,0.0,0.0,501,Rain,moderate rain,100,2023-12-12 08:14:35,2023-12-12 15:45:04,2,310.42,12.85,41.47,0.09,3.16,0.52,8.29,9.19
14,2023-12-12 03:00:02,Leeds,455123,GB,53.7965,-1.54785,5.6,4.91,7.56,1000,93,10000,0.45,125.0,0.0,0.0,0.0,0.0,500,Rain,light rain,100,2023-12-12 08:14:35,2023-12-12 15:45:04,2,310.42,12.85,41.47,0.09,3.16,0.52,8.29,9.19
15,2023-12-12 03:30:02,Leeds,455123,GB,53.7965,-1.54785,5.83,4.88,7.56,1000,93,3090,0.45,79.0,0.0,0.0,0.0,0.0,502,Rain,heavy intensity rain,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,283.72,2.18,37.01,3.53,2.89,0.4,6.73,7.75
16,2023-12-12 04:00:02,Leeds,455123,GB,53.7965,-1.54785,5.96,5.47,7.01,999,93,3090,0.45,98.0,0.0,0.0,0.0,0.0,502,Rain,heavy intensity rain,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,283.72,2.18,37.01,3.53,2.89,0.4,6.73,7.75
17,2023-12-12 04:30:02,Leeds,455123,GB,53.7965,-1.54785,6.09,4.88,7.56,999,93,3092,0.45,115.0,0.0,0.0,0.0,0.0,500,Rain,light rain,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,260.35,0.15,23.99,13.05,2.27,0.31,5.09,5.81
18,2023-12-12 05:00:02,Leeds,455123,GB,53.7965,-1.54785,6.14,5.47,7.56,998,93,275,0.45,102.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,260.35,0.15,23.99,13.05,2.27,0.31,5.09,5.81
19,2023-12-12 05:30:02,Leeds,455123,GB,53.7965,-1.54785,6.12,5.47,7.56,998,96,1300,2.57,100.0,0.0,0.0,0.0,0.0,701,Mist,mist,75,2023-12-12 08:14:35,2023-12-12 15:45:04,1,243.66,0.07,15.94,21.1,2.41,0.27,4.85,5.38
20,2023-12-12 06:00:03,Leeds,455123,GB,53.7965,-1.54785,6.11,5.47,7.35,998,96,900,3.09,100.0,0.0,0.0,0.0,0.0,741,Fog,fog,75,2023-12-12 08:14:35,2023-12-12 15:45:04,1,243.66,0.07,15.94,21.1,2.41,0.27,4.85,5.38
21,2023-12-12 06:30:02,Leeds,455123,GB,53.7965,-1.54785,6.12,5.47,8.12,997,96,400,2.57,100.0,0.0,0.0,0.0,0.0,741,Fog,fog,75,2023-12-12 08:14:35,2023-12-12 15:45:04,1,247.0,0.2,19.88,19.49,3.31,0.31,5.77,6.27
22,2023-12-12 07:00:02,Leeds,455123,GB,53.7965,-1.54785,6.35,5.47,8.67,997,96,250,2.57,110.0,0.0,0.0,0.0,0.0,741,Fog,fog,75,2023-12-12 08:14:35,2023-12-12 15:45:04,1,247.0,0.2,19.88,19.49,3.31,0.31,5.77,6.27
23,2023-12-12 07:30:02,Leeds,455123,GB,53.7965,-1.54785,6.34,5.47,7.9,997,94,250,2.57,90.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,263.69,1.23,32.22,9.21,4.47,0.4,6.63,7.2
24,2023-12-12 08:00:02,Leeds,455123,GB,53.7965,-1.54785,6.73,5.88,7.9,997,96,250,2.57,110.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,263.69,1.23,32.22,9.21,4.47,0.4,6.63,7.2
25,2023-12-12 08:30:02,Leeds,455123,GB,53.7965,-1.54785,6.73,5.88,8.67,997,96,200,2.06,110.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,280.38,10.51,37.36,0.31,5.48,0.65,7.14,7.84
26,2023-12-12 09:00:02,Leeds,455123,GB,53.7965,-1.54785,6.73,5.88,8.12,996,96,250,2.06,110.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,280.38,10.51,37.36,0.31,5.48,0.65,7.14,7.84
27,2023-12-12 09:30:02,Leeds,455123,GB,53.7965,-1.54785,6.73,5.88,8.67,996,96,100,2.06,110.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,287.06,13.52,37.01,0.34,6.2,0.67,6.62,7.27
28,2023-12-12 10:00:02,Leeds,455123,GB,53.7965,-1.54785,7.02,6.58,8.67,996,96,100,1.54,110.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,287.06,13.52,37.01,0.34,6.2,0.67,6.62,7.27
29,2023-12-12 10:30:02,Leeds,455123,GB,53.7965,-1.54785,6.98,6.45,8.54,996,96,100,2.06,100.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:39,2023-12-12 15:45:03,1,280.38,10.84,34.96,1.2,6.38,0.63,5.23,5.8
30,2023-12-12 11:00:03,Leeds,455123,GB,53.7965,-1.54785,7.23,6.88,9.07,996,96,250,2.06,100.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,280.38,10.84,34.96,1.2,6.38,0.63,5.23,5.8
31,2023-12-12 11:30:03,Leeds,455123,GB,53.7965,-1.54785,7.26,6.88,9.08,995,96,200,1.54,100.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,267.03,6.59,33.24,3.04,6.38,0.59,3.91,4.46
32,2023-12-12 12:00:03,Leeds,455123,GB,53.7965,-1.54785,7.72,6.88,9.08,995,96,150,2.57,100.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,267.03,6.59,33.24,3.04,6.38,0.59,3.91,4.46
33,2023-12-12 12:30:03,Leeds,455123,GB,53.7965,-1.54785,7.62,6.88,9.08,995,97,250,1.54,90.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,267.03,6.59,33.24,3.04,6.38,0.59,3.91,4.46
34,2023-12-12 13:00:02,Leeds,455123,GB,53.7965,-1.54785,7.85,6.88,9.64,994,97,250,2.06,70.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,263.69,3.74,32.9,5.59,6.26,0.55,2.81,3.35
35,2023-12-12 13:30:02,Leeds,455123,GB,53.7965,-1.54785,7.85,6.88,9.64,994,97,250,2.06,40.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,267.03,3.91,34.96,4.47,6.14,0.57,2.85,3.38
36,2023-12-12 14:00:02,Leeds,455123,GB,53.7965,-1.54785,7.63,7.02,9.64,994,97,100,3.09,40.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,267.03,3.91,34.96,4.47,6.14,0.57,2.85,3.38
37,2023-12-12 14:30:02,Leeds,455123,GB,53.7965,-1.54785,7.48,6.89,9.5,994,97,50,2.57,60.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:39,2023-12-12 15:45:03,1,267.03,4.97,37.36,2.06,5.96,0.63,3.23,3.79
38,2023-12-12 15:00:02,Leeds,455123,GB,53.7965,-1.54785,7.57,7.02,9.08,993,97,50,2.57,50.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,267.03,4.97,37.36,2.06,5.96,0.63,3.23,3.79
39,2023-12-12 15:30:03,Leeds,455123,GB,53.7965,-1.54785,7.57,7.02,9.08,993,97,50,2.06,40.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,267.03,6.65,37.01,0.67,5.36,0.7,3.7,4.25
40,2023-12-12 16:00:03,Leeds,455123,GB,53.7965,-1.54785,7.48,7.02,9.07,993,97,50,2.57,40.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,267.03,6.65,37.01,0.67,5.36,0.7,3.7,4.25
41,2023-12-12 16:30:02,Leeds,455123,GB,53.7965,-1.54785,7.47,6.87,9.06,993,97,50,3.09,30.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:37,2023-12-12 15:45:02,1,267.03,6.65,37.01,0.67,5.36,0.7,3.7,4.25
42,2023-12-12 17:00:02,Leeds,455123,GB,53.7965,-1.54785,7.29,6.87,8.53,993,97,50,3.09,30.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:37,2023-12-12 15:45:03,1,260.35,8.16,33.93,0.32,4.53,0.75,3.76,4.28
43,2023-12-12 17:30:02,Leeds,455123,GB,53.7965,-1.54785,7.26,6.88,8.53,993,97,50,3.6,10.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,253.68,8.38,29.13,0.19,3.7,0.78,3.78,4.24
44,2023-12-12 18:00:02,Leeds,455123,GB,53.7965,-1.54785,7.26,6.88,8.53,993,97,50,3.09,10.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,253.68,8.38,29.13,0.19,3.7,0.78,3.78,4.24
45,2023-12-12 18:30:02,Leeds,455123,GB,53.7965,-1.54785,7.13,6.75,8.4,994,97,150,3.09,20.0,0.0,0.0,0.0,0.0,741,Fog,fog,100,2023-12-12 08:14:37,2023-12-12 15:45:02,1,253.68,8.38,29.13,0.19,3.7,0.78,3.78,4.24
46,2023-12-12 19:00:02,Leeds,455123,GB,53.7965,-1.54785,7.26,6.88,8.53,994,97,150,3.6,20.0,0.0,0.0,0.0,0.0,310,Drizzle,light intensity drizzle rain,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,257.02,7.1,24.68,0.15,3.22,0.78,4.65,5.04
47,2023-12-12 19:30:02,Leeds,455123,GB,53.7965,-1.54785,7.26,6.88,8.53,994,97,600,3.6,10.0,0.0,0.0,0.0,0.0,310,Drizzle,light intensity drizzle rain,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,267.03,6.15,24.33,0.12,3.31,0.71,5.99,6.39
48,2023-12-12 20:00:03,Leeds,455123,GB,53.7965,-1.54785,7.26,6.88,7.97,994,97,1200,4.63,10.0,0.0,0.0,0.0,0.0,701,Mist,mist,100,2023-12-12 08:14:35,2023-12-12 15:45:04,1,267.03,6.15,24.33,0.12,3.31,0.71,5.99,6.39
49,2023-12-12 20:30:02,Leeds,455123,GB,53.7965,-1.54785,7.49,6.88,8.02,994,97,2200,4.63,10.0,0.0,0.0,0.0,0.0,701,Mist,mist,75,2023-12-12 08:14:35,2023-12-12 15:45:04,1,297.07,4.64,31.19,0.19,4.41,0.54,8.06,8.52
50,2023-12-12 21:00:03,Leeds,455123,GB,53.7965,-1.54785,7.22,6.88,7.97,994,97,2200,4.12,360.0,0.0,0.0,0.0,0.0,701,Mist,mist,75,2023-12-12 08:14:35,2023-12-12 15:45:04,1,297.07,4.64,31.19,0.19,4.41,0.54,8.06,8.52
51,2023-12-12 21:30:03,Leeds,455123,GB,53.7965,-1.54785,7.45,6.88,8.02,995,97,2200,4.12,350.0,0.0,0.0,0.0,0.0,701,Mist,mist,75,2023-12-12 08:14:35,2023-12-12 15:45:04,1,313.76,2.46,38.73,0.92,5.13,0.38,9.06,9.54
52,2023-12-12 22:00:03,Leeds,455123,GB,53.7965,-1.54785,7.45,6.88,8.02,995,97,2200,4.63,10.0,0.0,0.0,0.0,0.0,701,Mist,mist,75,2023-12-12 08:14:35,2023-12-12 15:45:04,1,313.76,2.46,38.73,0.92,5.13,0.38,9.06,9.54
53,2023-12-12 22:30:04,Leeds,455123,GB,53.7965,-1.54785,7.26,6.88,7.97,995,97,2200,5.66,360.0,0.0,0.0,0.0,0.0,701,Mist,mist,75,2023-12-12 08:14:35,2023-12-12 15:45:04,1,287.06,0.87,33.93,5.23,3.87,0.35,7.53,7.95
54,2023-12-12 23:00:03,Leeds,455123,GB,53.7965,-1.54785,6.82,6.34,7.84,995,97,6000,6.17,360.0,0.0,0.0,0.0,0.0,803,Clouds,broken clouds,75,2023-12-12 08:14:40,2023-12-12 15:45:03,1,287.06,0.87,33.93,5.23,3.87,0.35,7.53,7.95
55,2023-12-12 23:30:04,Leeds,455123,GB,53.7965,-1.54785,6.95,6.47,7.97,996,97,6000,4.63,360.0,0.0,0.0,0.0,0.0,803,Clouds,broken clouds,75,2023-12-12 08:14:35,2023-12-12 15:45:04,1,253.68,0.1,20.91,16.63,2.18,0.34,5.54,5.85
56,2023-12-13 00:00:02,Leeds,455123,GB,53.7965,-1.54785,6.93,6.47,7.96,996,94,10000,0.45,355.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-13 08:15:37,2023-12-13 15:44:57,1,253.68,0.1,20.91,16.63,2.18,0.34,5.54,5.85
57,2023-12-13 00:30:04,Leeds,455123,GB,53.7965,-1.54785,6.77,6.47,7.42,996,94,10000,0.45,331.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,99,2023-12-13 08:15:37,2023-12-13 15:44:57,1,236.99,0.01,11.48,27.18,1.42,0.4,3.88,4.31
58,2023-12-13 01:00:03,Leeds,455123,GB,53.7965,-1.54785,6.77,6.47,7.42,996,94,10000,1.79,8.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,99,2023-12-13 08:15:37,2023-12-13 15:44:57,1,236.99,0.01,11.48,27.18,1.42,0.4,3.88,4.31
59,2023-12-13 01:30:03,Leeds,455123,GB,53.7965,-1.54785,6.77,6.47,7.42,996,94,10000,0.45,31.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,99,2023-12-13 08:15:37,2023-12-13 15:44:57,1,226.97,0.01,7.11,32.19,1.22,0.52,2.17,2.8
60,2023-12-13 02:00:04,Leeds,455123,GB,53.7965,-1.54785,6.72,6.45,7.42,996,94,10000,0.89,284.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,99,2023-12-13 08:15:37,2023-12-13 15:44:57,1,226.97,0.01,7.11,32.19,1.22,0.52,2.17,2.8
61,2023-12-13 02:30:03,Leeds,455123,GB,53.7965,-1.54785,6.77,6.45,7.96,997,94,10000,2.24,35.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,99,2023-12-13 08:15:37,2023-12-13 15:44:57,1,223.64,0.01,6.08,31.47,1.24,0.55,1.34,1.86
62,2023-12-13 03:00:03,Leeds,455123,GB,53.7965,-1.54785,6.9,6.47,7.6,997,93,10000,2.68,57.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-13 08:15:37,2023-12-13 15:44:57,1,223.64,0.01,6.08,31.47,1.24,0.55,1.34,1.86
63,2023-12-13 03:30:02,Leeds,455123,GB,53.7965,-1.54785,6.75,6.03,7.6,997,93,10000,4.47,42.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-13 08:15:37,2023-12-13 15:44:57,1,230.31,0.01,7.03,28.61,1.25,0.48,1.09,1.5
64,2023-12-13 04:00:02,Leeds,455123,GB,53.7965,-1.54785,6.74,5.88,7.6,998,93,10000,4.47,26.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-13 08:15:37,2023-12-13 15:44:57,1,230.31,0.01,7.03,28.61,1.25,0.48,1.09,1.5
65,2023-12-13 05:00:06,Leeds,455123,GB,53.7965,-1.54785,6.27,5.92,7.46,1000,91,10000,3.13,360.0,0.0,0.0,0.0,0.0,804,Clouds,overcast clouds,100,2023-12-13 08:15:37,2023-12-13 15:44:57,1,236.99,0.01,7.8,29.33,1.3,0.43,1.33,1.98
66,2023-12-13 05:30:02,Leeds,455123,GB,53.7965,-1.54785,6.11,5.47,6.85,1000,91,8000,7.72,20.0,0.0,0.0,0.0,0.0,802,Clouds,scattered clouds,40,2023-12-13 08:15:37,2023-12-13 15:44:57,1,243.66,0.01,7.2,32.9,1.42,0.4,1.71,2.59
67,2023-12-13 06:00:02,Leeds,455123,GB,53.7965,-1.54785,6.15,5.88,6.85,1001,91,10000,5.14,10.0,0.0,0.0,0.0,0.0,802,Clouds,scattered clouds,40,2023-12-13 08:15:37,2023-12-13 15:44:57,1,243.66,0.01,7.2,32.9,1.42,0.4,1.71,2.59
